dataset bialsites_avg sf_avg sxA_avg sxB_avg ss_avg piA_avg piB_avg thetaA_avg thetaB_avg DtajA_avg DtajB_avg divAB_avg netdivAB_avg minDivAB_avg maxDivAB_avg Gmin_avg Gmax_avg FST_avg nSamA nSamB Lsyno bestModel contig start end
Hmel201005_16 9.21052631578947 0 0 9.21052631578947 0 0 0.0099723 0 0.0148352 0 -0.5915501 0.0052632 0.000277 0 0.0526316 0 9.9999996 0.0277008 20 20 19 M2 Hmel201005 595331 597544
Hmel201005_18 9.72222222222222 0 9.72222222222222 0 0 0.0055556 0 0.0156594 0 -1.164391 0 0.0027778 0 0 0.0555556 0 19.9999997 0 20 20 18 M3 Hmel201005 625667 627041
Hmel201005_19 28.125 0 10.9375 9.375 7.8125 0.018844 0.0294173 0.0302003 0.0276836 -1.3498455 0.2221053 0.0375446 0.013414 0 0.0803571 0 2.140309 0.2218336 20 20 112 M3 Hmel201005 631484 633712
Hmel201005_20 18.2291666666667 0 8.50694444444444 8.50694444444444 1.21527777777778 0.012701 0.0147113 0.0156594 0.0156594 -0.7021731 -0.225046 0.021875 0.0081689 0.0034722 0.0486111 0.1587302 2.2222223 0.2340927 20 20 288 M1 Hmel201005 635437 640597
Hmel201005_21 37.7450980392157 0 13.7254901960784 17.156862745098 6.86274509803922 0.0201238 0.0522188 0.0331611 0.038688 -1.2529086 1.1499184 0.0433333 0.007162 0 0.1176471 0 2.7149319 0.09218 20 20 51 M3 Hmel201005 640506 660033
Hmel201005_22 33.8709677419355 0 11.2903225806452 16.9354838709677 5.64516129032258 0.0256367 0.0212224 0.0272777 0.0363703 -0.1606795 -1.2057056 0.0264516 0.0030221 0 0.1290323 0 4.8780485 0.0620425 20 20 31 M2 Hmel201005 664453 668989
Hmel201005_23 44.8170731707317 0 12.8048780487805 19.2073170731707 12.8048780487805 0.0496791 0.0463415 0.0412492 0.0515615 0.7336054 -0.3735991 0.0554878 0.0074775 0 0.1341463 0 2.4175826 0.0739637 20 20 82 M2 Hmel201005 672148 672939
Hmel201005_25 43.75 0 18.75 18.75 6.25 0.0203008 0.0174812 0.0402671 0.0402671 -1.4354388 -1.6381445 0.0194643 0.0005733 0 0.2142857 0 11.0091742 0.0153248 20 20 28 M3 Hmel201005 730396 731175
Hmel201005_26 20.7236842105263 0 6.90789473684211 4.60526315789474 9.21052631578947 0.0216759 0.0139889 0.0259617 0.0222529 -0.5427706 -1.1834852 0.0178947 6.23e-05 0 0.0657895 0 3.6764706 0.0017892 20 20 76 M3 Hmel201005 790274 817167
Hmel201005_29 53.4722222222222 0 14.5833333333333 19.4444444444444 19.4444444444444 0.0602339 0.0513158 0.054808 0.0626377 0.3255003 -0.6091978 0.0668056 0.0110307 0 0.1666667 0 2.4948025 0.0920824 20 20 36 M3 Hmel201005 916684 917463
Hmel201005_3 25.3623188405797 0 5.07246376811594 12.6811594202899 7.60869565217391 0.018688 0.020061 0.0204253 0.0326805 -0.2602592 -1.3014518 0.0253623 0.0059878 0 0.0869565 0 3.4285713 0.1368072 20 20 69 M2 Hmel201005 159622 183699
Hmel201005_5 18.2835820895522 0 5.22388059701493 10.4477611940299 2.61194029850746 0.0071485 0.0109976 0.012621 0.021035 -1.158103 -1.4600787 0.0304478 0.0213747 0 0.0746269 0 2.4509802 0.5471272 20 20 67 M2 Hmel201005 321499 371388
Hmel201005_6 46.6666666666667 0 16.6666666666667 13.3333333333333 16.6666666666667 0.0484712 0.0556892 0.0536894 0.0483205 -0.3693139 0.5737222 0.0727619 0.0206817 0.0095238 0.1619048 0.1308901 2.2251311 0.169192 20 20 105 M3 Hmel201005 425767 427739
Hmel201005_7 24.2307692307692 0 8.07692307692308 10.7692307692308 5.38461538461539 0.0156275 0.025587 0.0216823 0.0260187 -0.8544557 -0.0528743 0.0335385 0.0129312 0 0.0923077 0 2.7522937 0.2434544 20 20 65 M3 Hmel201005 428692 429237
Hmel201005_8 20.8333333333333 0 6.25 6.25 8.33333333333333 0.0179825 0.0213659 0.0234891 0.0234891 -0.7708011 -0.2971991 0.0298214 0.0101472 0 0.0714286 0 2.3952096 0.2091702 20 20 84 M3 Hmel201005 450221 489385
Hmel201005_9 18.1818181818182 0 7.57575757575758 8.33333333333333 2.27272727272727 0.0075644 0.0105035 0.0158628 0.017083 -1.8976259 -1.4098963 0.0095455 0.0005115 0 0.047619 0 4.9886621 0.0282169 20 20 231 M3 Hmel201005 492986 503057
Hmel201006_4 21.875 0 14.5833333333333 0 7.29166666666667 0.0162281 0.0041667 0.0352337 0.0117446 -1.4407064 -1.1643909 0.01 -0.0001974 0 0.0833333 0 8.3333338 -0.010025 20 20 24 M3 Hmel201006 91605 119892
Hmel201006_6 7.8125 0 6.25 0 1.5625 0.0088816 0.0023966 0.0125835 0.0025167 -0.9001629 -0.0861024 0.0073214 0.0016823 0 0.0357143 0 4.878049 0.1326908 20 20 112 M3 Hmel201006 155504 156376
Hmel201007_1 43.75 0 27.34375 8.75 7.65625 0.0380921 0.0228618 0.0563739 0.0264253 -1.2762523 -0.4976293 0.0325937 0.0021168 0 0.1 0 3.068073 0.0343929 20 20 160 M1 Hmel201007 30536 86544
Hmel201007_10 55 0 20 25 10 0.0526316 0.0718797 0.0483205 0.0563739 0.2843253 0.904347 0.0985714 0.0363158 0 0.2285714 0 2.3188406 0.2302632 20 20 35 M2 Hmel201007 134231 141978
Hmel201007_12 7.60869565217391 0 3.80434782608696 3.80434782608696 0 0.0021739 0.0085812 0.0061276 0.0061276 -1.164391 0.7226143 0.0065217 0.0011442 0 0.0434783 0 6.6666664 0.0983769 20 20 46 M2 Hmel201007 149835 157056
Hmel201007_13 17.5 0 4.77272727272727 4.77272727272727 7.95454545454545 0.0096172 0.0097129 0.0204996 0.0204996 -1.789176 -1.7734432 0.0095 -0.0001651 0 0.0454545 0 4.7846893 -0.008836 20 20 110 M2 Hmel201007 157170 162782
Hmel201007_14 16.0669975186104 0 9.98759305210918 3.47394540942928 2.60545905707196 0.0142745 0.0095991 0.0202834 0.009792 -1.1586298 -0.0721279 0.0161787 0.0042419 0.0024814 0.0372208 0.1533742 2.3006135 0.1541455 20 20 403 M3 Hmel201007 171070 175662
Hmel201007_15 22.7941176470588 0 9.55882352941176 12.5 0.735294117647059 0.0110792 0.0141751 0.0165806 0.0213179 -1.2146016 -1.2605538 0.0136134 0.0009863 0 0.0588235 0 4.3209876 0.0385129 20 20 238 M2 Hmel201007 176422 211962
Hmel201007_17 43.75 0 32.8125 5.46875 5.46875 0.0246711 0.0189145 0.061659 0.0176168 -1.9723473 0.1727032 0.0371875 0.0153947 0 0.1875 0 5.0420166 0.2659279 20 20 32 M1 Hmel201007 215506 224266
Hmel201007_18 31.5573770491803 0 21.0382513661202 8.60655737704918 1.91256830601093 0.024245 0.0106701 0.0369665 0.016943 -1.3277839 -1.31308 0.0380601 0.0206025 0.010929 0.0874317 0.28715 2.2972002 0.3770263 20 20 183 M2 Hmel201007 250578 257707
Hmel201007_22 26.9230769230769 0 8.65384615384615 1.92307692307692 16.3461538461538 0.0388086 0.0412377 0.0402671 0.0294259 -0.1405958 1.5180525 0.0496429 0.0096197 0 0.0989011 0 1.9922524 0.109733 20 20 182 M3 Hmel201007 348828 351113
Hmel201007_24 28.5714285714286 0 14.2857142857143 7.14285714285714 7.14285714285714 0.0474758 0.0186896 0.0345146 0.0230098 1.1967483 -0.5435338 0.0436735 0.0105908 0 0.1020408 0 2.3364488 0.1410183 20 20 49 M1 Hmel201007 360177 363655
Hmel201007_25 35.8974358974359 0 10.8974358974359 14.7435897435897 10.2564102564103 0.0296125 0.0363794 0.0340721 0.0402671 -0.5160552 -0.3841573 0.0450916 0.0120956 0.007326 0.0989011 0.1624695 2.1933387 0.1582415 20 20 273 M3 Hmel201007 380626 440138
Hmel201007_26 25 0 17.8571428571429 3.57142857142857 3.57142857142857 0.0257787 0.0040816 0.0345146 0.0115049 -0.8066148 -1.5128357 0.0493878 0.0344576 0 0.0816327 0 1.6528925 0.5420293 20 20 49 M1 Hmel201007 441025 445211
Hmel201007_27 77 0 14 42 21 0.0677895 0.0427368 0.0563739 0.1014731 0.619608 -1.9905788 0.0602 0.0049368 0 0.32 0 5.3156146 0.0438052 20 20 25 M3 Hmel201007 448969 461005
Hmel201007_28 11.864406779661 0 2.96610169491525 5.93220338983051 2.96610169491525 0.0049063 0.0107939 0.0095549 0.0143324 -1.1407037 -0.6593912 0.0083051 0.000455 0 0.0677966 0 8.1632652 0.0288625 20 20 59 M3 Hmel201007 461715 468322
Hmel201007_29 12.962962962963 0 0 12.962962962963 0 0 0.0166667 0 0.0223234 0 -0.6486085 0.0092593 0.0009259 0 0.037037 0 4 0.0262295 17 16 27 M3 Hmel201007 471836 483112
Hmel201007_32 40.0763358778626 1.33587786259542 9.35114503816794 13.3587786259542 16.030534351145 0.0478907 0.0368019 0.0408819 0.0473369 0.6483653 -0.8526837 0.0537023 0.011356 0.0152672 0.1145038 0.2842928 2.1321961 0.1208965 20 20 131 M2 Hmel201007 603052 616472
Hmel201007_33 27.112676056338 0 4.92957746478873 9.85915492957746 12.3239436619718 0.0195701 0.0372869 0.02779 0.0357299 -0.9725206 0.1498514 0.0323944 0.0039659 0 0.084507 0 2.6086957 0.0667644 20 20 71 M3 Hmel201007 616370 619715
Hmel201007_34 18.9383561643836 0 6.95205479452055 4.55479452054795 7.43150684931507 0.0260779 0.0170079 0.0231674 0.0193061 0.5090073 -0.4790413 0.0286986 0.0071557 0.0041096 0.0547945 0.1431981 1.9093078 0.1455471 20 20 730 M3 Hmel201007 632216 694884
Hmel201007_35 26.25 0 3.75 8.75 13.75 0.0300752 0.0346617 0.028187 0.0362404 0.245226 -0.1638908 0.0347143 0.0023459 0 0.0785714 0 2.2633746 0.0358343 20 20 140 M2 Hmel201007 696472 697662
Hmel201007_36 25.609756097561 0 6.40243902439024 7.46951219512195 11.7378048780488 0.0247754 0.0228819 0.0292182 0.0309369 -0.5687858 -0.9795584 0.0328659 0.0090372 0 0.0731707 0 2.2263451 0.162824 20 20 164 M3 Hmel201007 701009 706119
Hmel201007_38 23.8 0 4.9 7 11.9 0.0159789 0.0250947 0.0270595 0.0304419 -1.5799372 -0.6836444 0.02142 0.0008832 0 0.052 0 2.4276378 0.0215772 20 20 250 M3 Hmel201007 708233 720558
Hmel201007_39 14 0 7 7 0 0.004 0.0208421 0.0112748 0.0112748 -1.164391 1.5313308 0.02 0.0075789 0 0.08 0 4 0.2383317 20 20 25 M3 Hmel201007 724990 731242
Hmel201007_4 29.1666666666667 0 17.8240740740741 4.86111111111111 6.48148148148148 0.0317739 0.0149123 0.0391486 0.0182693 -0.6951587 -0.6041634 0.0294444 0.0061014 0 0.0740741 0 2.5157232 0.1181968 20 20 108 M3 Hmel201007 93291 101354
Hmel201007_40 20.9895052473763 0 8.39580209895052 4.72263868065967 7.87106446776612 0.0243194 0.0147873 0.0262008 0.0202845 -0.2912527 -1.0887268 0.046072 0.0265186 0.0029985 0.0689655 0.065083 1.4969086 0.4102016 20 20 667 M3 Hmel201007 732190 738930
Hmel201007_41 19.4444444444444 0 19.4444444444444 0 0 0.0111111 0 0.0313188 0 -1.5128356 0 0.0055556 0 0 0.0555556 0 9.9999998 0 20 20 18 M1 Hmel201007 736542 738959
Hmel201007_44 34.4262295081967 0 11.4754098360656 14.344262295082 8.60655737704918 0.0275237 0.0301122 0.0323457 0.0369665 -0.490148 -0.6249306 0.0355738 0.0067558 0 0.0819672 0 2.3041475 0.107319 20 20 61 M3 Hmel201007 1010680 1022263
Hmel201007_45 14.2857142857143 0 10.7142857142857 0 3.57142857142857 0.0142857 0.0044576 0.0230098 0.0057524 -1.2778524 -0.5277805 0.0143367 0.0049651 0 0.0510204 0 3.5587189 0.2136461 20 20 98 M3 Hmel201007 1023730 1037170
Hmel201007_46 15 0 0 10 5 0.0076692 0.0201504 0.0080534 0.0241603 -0.0861022 -0.4432829 0.014 9.02e-05 0 0.0571429 0 4.0816328 0.0033154 20 20 35 M2 Hmel201007 1037548 1048209
Hmel201007_5 38.5 0 21 10.5 7 0.0264211 0.0216842 0.0450991 0.028187 -1.3958499 -0.7059065 0.0404 0.0163474 0 0.14 0 3.4653467 0.2584564 20 20 50 M3 Hmel201007 102159 105230
Hmel201007_52 28.0864197530864 0 8.64197530864197 7.56172839506173 11.8827160493827 0.024269 0.0351202 0.0330588 0.0313188 -1.0055264 0.4566409 0.0309877 0.001293 0 0.0802469 0 2.5896414 0.0218429 20 20 162 M3 Hmel201007 1070234 1075743
Hmel201007_53 19.4444444444444 0 14.5833333333333 0 4.86111111111111 0.0229532 0.0052632 0.0313188 0.0078297 -0.7732669 -0.5915501 0.0144444 0.0003363 0 0.0555556 0 3.8461539 0.0120752 20 20 36 M2 Hmel201007 1076713 1089008
Hmel201007_55 9.72222222222222 0 9.72222222222222 0 0 0.0055556 0 0.0156594 0 -1.164391 0 0.0027778 0 0 0.0555556 0 19.9999997 0 20 20 18 M3 Hmel201007 1089916 1092552
Hmel201007_56 49.5283018867925 0 6.60377358490566 16.5094339622642 26.4150943396226 0.066435 0.0706058 0.0531829 0.0691378 0.8713574 0.0770169 0.0693396 0.0008193 0 0.2075472 0 2.9931972 0.0060941 20 20 53 M3 Hmel201007 1105284 1110956
Hmel201007_57 33.6538461538462 0 13.4615384615385 13.4615384615385 6.73076923076923 0.0180162 0.0206478 0.0325234 0.0325234 -1.1913505 -0.9752421 0.0188462 -0.0004858 0 0.1923077 0 10.2040816 -0.0130559 20 20 26 M3 Hmel201007 1112828 1117280
Hmel201007_6 8.86075949367089 0 5.5379746835443 3.32278481012658 0 0.0031646 0.0051299 0.0089199 0.005352 -1.9742868 -0.1108084 0.0060127 0.0018654 0 0.0189873 0 3.1578944 0.187432 20 20 158 M2 Hmel201007 103874 111692
Hmel201007_61 33.7349397590361 0 8.43373493975904 16.8674698795181 8.43373493975904 0.0215599 0.0382372 0.0271682 0.0407522 -0.6957295 -0.2215422 0.0378313 0.0079328 0 0.1204819 0 3.1847135 0.1197673 20 20 83 M2 Hmel201007 1130618 1138313
Hmel201007_62 26.9230769230769 0 13.4615384615385 0 13.4615384615385 0.048583 0.040081 0.0433646 0.0216823 0.2821539 1.5313312 0.0476923 0.0033603 0 0.1538462 0 3.2258064 0.0374169 20 20 13 M3 Hmel201007 1194193 1198547
Hmel201007_68 21.7777777777778 0 13.2222222222222 5.44444444444444 3.11111111111111 0.0150643 0.0132632 0.0263078 0.0137803 -1.6309901 -0.1330944 0.0222444 0.0080807 0.0044444 0.0488889 0.1998002 2.1978022 0.2263502 20 20 225 M1 Hmel201007 1254856 1261857
Hmel201007_69 15.4761904761905 0 3.57142857142857 9.52380952380952 2.38095238095238 0.0054959 0.0201575 0.0095874 0.0191748 -1.492349 0.1947435 0.0163095 0.0034828 0 0.0544218 0 3.3368091 0.122226 20 20 294 M2 Hmel201007 1269373 1310815
Hmel201007_7 26.2953367875648 0 9.06735751295337 13.6010362694301 3.62694300518135 0.013826 0.0171803 0.0204465 0.0277488 -1.1853071 -1.4403698 0.0219171 0.006414 0 0.0777202 0 3.5460996 0.1750293 20 20 193 M2 Hmel201007 112860 116442
Hmel201007_72 32.5581395348837 0 10.1744186046512 10.1744186046512 12.2093023255814 0.0276622 0.0351897 0.0360531 0.0360531 -0.8254329 -0.0849318 0.0332558 0.0018299 0 0.0813954 0 2.4475527 0.0289947 20 20 86 M3 Hmel201007 1322390 1322962
Hmel201007_73 29.270462633452 0 13.0782918149466 8.71886120996441 7.47330960854093 0.0280577 0.0267091 0.0331021 0.0260805 -0.6008289 0.093564 0.0337189 0.0063355 0 0.0782918 0 2.3218998 0.1060627 20 20 281 M3 Hmel201007 1329973 1351386
Hmel201007_74 20.8333333333333 0 6.25 10.4166666666667 4.16666666666667 0.0130326 0.0114035 0.016778 0.0234891 -0.6830528 -1.691694 0.0127381 0.0005201 0 0.047619 0 3.7383177 0.0213615 20 20 84 M2 Hmel201007 1356167 1380824
Hmel201007_75 18.8461538461538 0 8.07692307692308 8.07692307692308 2.69230769230769 0.0087449 0.0097976 0.0173458 0.0173458 -1.4354388 -1.2597606 0.0097692 0.000498 0 0.0461538 0 4.7244098 0.0268062 20 20 65 M3 Hmel201007 1381074 1394042
Hmel201007_77 18.9189189189189 0 10.6418918918919 4.13851351351351 4.13851351351351 0.0185633 0.0151138 0.0238066 0.0133317 -0.8524244 0.4893443 0.0221284 0.0052898 0 0.0506757 0 2.2900763 0.1387497 20 20 296 M3 Hmel201007 1394401 1399135
Hmel201007_78 18.2835820895522 0 10.4477611940299 5.22388059701493 2.61194029850746 0.018696 0.0083268 0.021035 0.012621 -0.388851 -1.0843086 0.0154851 0.0019737 0 0.0597015 0 3.8554217 0.0696901 20 20 134 M3 Hmel201007 1399306 1401246
Hmel201007_79 19.5723684210526 0 14.9671052631579 3.45394736842105 1.15131578947368 0.0151662 0.0073753 0.0259617 0.0074176 -1.5221907 -0.0164989 0.0139803 0.0027095 0 0.0394737 0 2.8235292 0.1097514 20 20 152 M3 Hmel201007 1401248 1403419
Hmel201007_8 5 0 5 0 0 0.0028571 0 0.0080534 0 -1.1643909 0 0.0014286 0 0 0.0285714 0 19.9999987 -1e-07 20 20 35 M3 Hmel201007 123676 125995
Hmel201007_80 30.9895833333333 0 10.9375 7.29166666666667 12.7604166666667 0.0294956 0.0220943 0.0381698 0.0322976 -0.8243373 -1.120429 0.03 0.004205 0 0.1041667 0 3.4722222 0.0771493 20 20 96 M3 Hmel201007 1444071 1466182
Hmel201007_81 30.4558011049724 0 9.66850828729282 11.6022099447514 9.18508287292818 0.0214888 0.0319279 0.0303672 0.0334817 -1.1633171 -0.1855392 0.0324862 0.0057778 0.0055249 0.0607735 0.170068 1.8707482 0.0998605 20 20 362 M3 Hmel201007 1502025 1575654
Hmel201007_86 33.5616438356164 0 16.7808219178082 7.19178082191781 9.58904109589041 0.0312185 0.0196107 0.0424735 0.0270286 -0.9398191 -0.9023573 0.0273973 0.0019827 0 0.109589 0 4 0.0384683 20 20 73 M3 Hmel201007 1609645 1610430
Hmel201007_87 36.4093959731544 0 5.87248322147651 16.4429530201342 14.0939597315436 0.0250088 0.0403038 0.0321596 0.0491853 -0.8317341 -0.7009058 0.0372819 0.0046256 0 0.0872483 0 2.3402339 0.0677191 20 20 149 M3 Hmel201007 1614852 1615616
Hmel201007_88 48.1651376146789 1.60550458715596 33.7155963302752 4.81651376146789 8.02752293577982 0.0493481 0.0218735 0.067235 0.0206877 -1.032632 0.1931877 0.048945 0.0133341 0.0091743 0.1100917 0.1874414 2.2492972 0.1610886 20 20 109 M3 Hmel201007 1713251 1732192
Hmel201007_89 45.7089552238806 0 24.8134328358209 11.7537313432836 9.14179104477612 0.0493716 0.0170856 0.0546911 0.0336561 -0.3775428 -1.8299277 0.0809328 0.0477042 0 0.1268657 0 1.5675427 0.4240377 20 20 134 M2 Hmel201007 1811612 1813865
Hmel201007_9 40.3846153846154 0 13.4615384615385 0 26.9230769230769 0.0720648 0.0773279 0.0650468 0.0433646 0.2881612 1.8363521 0.0792308 0.0045344 0 0.1538462 0 1.9417476 0.0301906 20 20 13 M3 Hmel201007 125134 133787
Hmel201007_91 11.986301369863 0 8.39041095890411 2.3972602739726 1.1986301369863 0.0083994 0.0049748 0.0154449 0.0057918 -1.5374475 -0.3767879 0.0175685 0.0108814 0 0.0410959 0 2.3391813 0.4548845 20 20 146 M1 Hmel201007 1820831 1822939
Hmel201007_92 22.2633136094675 0 16.5680473372781 4.14201183431953 1.55325443786982 0.0247431 0.0092962 0.0291877 0.0091733 -0.6024156 0.0475157 0.032929 0.0159094 0.0059172 0.056213 0.1796945 1.707098 0.3240355 20 20 338 M1 Hmel201007 1828982 1834636
Hmel201007_95 32.8125 0 21.875 0 10.9375 0.0398026 0.00625 0.0528506 0.0176168 -0.6593912 -1.164391 0.0678125 0.0447862 0 0.1875 0 2.7649769 0.4993581 20 20 16 M3 Hmel201007 1873062 1878823
Hmel201008_1 24.1379310344828 0 18.1034482758621 6.03448275862069 0 0.0263158 0.0034483 0.0291589 0.0097196 -0.2604218 -1.164391 0.0172414 0.0023593 0 0.1034483 0 6.0000002 0.075188 20 20 29 M1 Hmel201008 5930 37321
Hmel201009_1 75 0 33.3333333333333 0 41.6666666666667 0.1260652 0.0463659 0.1208013 0.0671118 0.1498514 -0.9458704 0.1623809 0.0761654 0 0.3333333 0 2.052786 0.3117883 20 20 21 M3 Hmel201009 4644 16254
Hmel201009_101 16.9034090909091 0 8.94886363636364 5.96590909090909 1.98863636363636 0.0092404 0.0129187 0.0176169 0.0128123 -1.6863405 0.0279907 0.013892 0.0028125 0 0.0454545 0 3.2719838 0.1151832 20 20 176 M3 Hmel201009 2513730 2527944
Hmel201009_102 13.6585365853659 0 5.1219512195122 5.1219512195122 3.41463414634146 0.0115533 0.02 0.0137497 0.0137497 -0.5586198 1.5896103 0.0229756 0.007199 0 0.0536585 0 2.3354566 0.1896292 20 20 205 M2 Hmel201009 2528367 2534787
Hmel201009_103 21 0 7 14 0 0.0089474 0.0187895 0.0112748 0.0225496 -0.5975884 -0.5619985 0.0265 0.0126316 0 0.05 0 1.8867924 0.3183762 20 20 100 M2 Hmel201009 2529814 2542246
Hmel201009_104 23.6899563318777 0 10.5076419213974 8.9792576419214 4.20305676855895 0.0175822 0.0252126 0.0236943 0.0212325 -1.0531486 0.762903 0.0348963 0.0134989 0.0065502 0.0611354 0.1877053 1.7519161 0.2444401 20 20 916 M2 Hmel201009 2549892 2564503
Hmel201009_105 13.0841121495327 3.27102803738318 8.17757009345794 1.63551401869159 0 0.0139695 0.0025086 0.0131715 0.0026343 0.1853879 -0.0861022 0.0341122 0.0258731 0.0186916 0.0560748 0.5479452 1.6438355 0.6169183 20 20 107 M0 Hmel201009 2590112 2600641
Hmel201009_106 11.6666666666667 0 5.83333333333333 5.83333333333333 0 0.0089474 0.0033333 0.0093957 0.0093957 -0.0861022 -1.164391 0.0066667 0.0005263 0 0.0666667 0 10.0000003 0.0421053 20 20 30 M3 Hmel201009 2593133 2600668
Hmel201009_107 18.8461538461538 2.69230769230769 15.2564102564103 0.897435897435897 0 0.0202159 0.0005128 0.0245732 0.0014455 -0.6632826 -1.164391 0.034359 0.0239946 0.0153846 0.0666667 0.4477612 1.9402986 0.5428013 20 20 195 M1 Hmel201009 2601117 2604580
Hmel201009_109 17.0731707317073 0 7.11382113821138 9.95934959349593 0 0.0054343 0.0080873 0.0114581 0.0160414 -1.6086277 -1.6303012 0.0333333 0.0265725 0.0081301 0.0487805 0.2439024 1.4634147 0.6683888 20 20 123 M2 Hmel201009 2607954 2624009
Hmel201009_110 17.0731707317073 8.53658536585366 6.40243902439024 2.13414634146341 0 0.0036585 0.0012195 0.0103123 0.0034374 -1.7233096 -1.164391 0.0512195 0.0487805 0.0487805 0.0853659 0.9523809 1.6666667 0.9111617 20 20 82 M0 Hmel201009 2631608 2634185
Hmel201009_111 23.5576923076923 3.36538461538462 10.0961538461538 3.36538461538462 6.73076923076923 0.0421053 0.0286437 0.0271028 0.0162617 1.6937324 2.0336518 0.0725 0.0371255 0.0192308 0.1346154 0.265252 1.8567641 0.3498915 20 20 52 M3 Hmel201009 2638148 2641587
Hmel201009_112 21.875 0 6.88657407407407 11.3425925925926 3.64583333333333 0.0117812 0.0227096 0.0169644 0.0241416 -1.1859506 -0.2353824 0.0467361 0.0294907 0.0185185 0.0763889 0.3962358 1.6344725 0.4672229 20 20 432 M2 Hmel201009 2644696 2658657
Hmel201009_113 11.6666666666667 0 0 11.6666666666667 0 0 0.0081579 0 0.0187913 0 -1.6381444 0.0041667 8.77e-05 0 0.0166667 0 4.0000004 0.0109081 20 20 60 M3 Hmel201009 2657717 2660598
Hmel201009_114 15.506329113924 0 4.43037974683544 8.86075949367089 2.21518987341772 0.0059294 0.0138574 0.0107039 0.0178398 -1.1913506 -0.6830526 0.036962 0.0270686 0 0.0759494 0 2.0547944 0.5838692 20 20 79 M3 Hmel201009 2668294 2671444
Hmel201009_115 10.3813559322034 0 0 10.3813559322034 0 0 0.0059322 0 0.0167211 0 -2.1214442 0.0182203 0.0152542 0.0169492 0.0423729 0.9302326 2.3255815 0.7250755 20 20 118 M3 Hmel201009 2673947 2675115
Hmel201009_116 17.8792569659443 0.541795665634675 9.21052631578947 7.04334365325077 1.08359133126935 0.0166205 0.005198 0.0165806 0.0130899 0.0091088 -2.2248645 0.0424613 0.0315521 0.0216718 0.0619195 0.5103901 1.4582574 0.5972932 20 20 323 M2 Hmel201009 2675537 2686562
Hmel201009_117 17.5 5.83333333333333 11.6666666666667 0 0 0.0096491 0 0.0187913 0 -1.1407037 0 0.0383333 0.0335088 0.0333333 0.1 0.8695652 2.6086956 0.7807869 20 20 30 M1 Hmel201009 2684449 2689897
Hmel201009_118 9.78260869565217 6.52173913043478 3.26086956521739 0 0 0.0040209 0 0.0052522 0 -0.6261438 0 0.039441 0.0374305 0.0372671 0.0496894 0.9448819 1.2598426 0.905192 20 20 161 M0 Hmel201009 2690025 2697252
Hmel201009_119 10.9375 7.03125 3.125 0.78125 0 0.0021852 0.0004464 0.0050334 0.0012583 -1.6381445 -1.164391 0.0415179 0.0402021 0.0401786 0.0535714 0.9677419 1.2903226 0.9400066 20 20 224 M0 Hmel201009 2698507 2704589
Hmel201009_120 2.08333333333333 2.08333333333333 0 0 0 0 0 0 0 0 0 0.0119048 0.0119048 0.0119048 0.0119048 1 1 1 20 20 84 NA Hmel201009 2699879 2701522
Hmel201009_123 10 0 10 0 0 0.0057143 0 0.0161068 0 -1.5128356 0 0.0028571 0 0 0.0285714 0 9.9999993 -1e-07 20 20 35 M3 Hmel201009 2716796 2720496
Hmel201009_124 11.1111111111111 0 11.1111111111111 0 0 0.0156642 0 0.0178965 0 -0.4204012 0 0.0154762 0.0076441 0 0.031746 0 2.051282 0.3335612 20 20 126 M3 Hmel201009 2720695 2728943
